time,temperature_2m (°C),relative_humidity_2m (%),weather_code (wmo code),rain (mm),snowfall (cm),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa)
2020-01-14T22:00,6.1,85,3,0.00,0.00,2.9,1020.6,1014.3
2020-01-14T23:00,5.9,87,51,0.10,0.00,3.2,1020.7,1014.4
2020-01-15T00:00,4.6,90,51,0.20,0.00,1.9,1021.4,1015.0
2020-01-15T01:00,4.9,91,3,0.00,0.00,2.8,1021.1,1014.7
2020-01-15T02:00,4.8,94,3,0.00,0.00,2.5,1020.8,1014.4
2020-01-15T03:00,4.7,95,3,0.00,0.00,2.8,1020.6,1014.2
2020-01-15T04:00,4.6,97,3,0.00,0.00,2.7,1020.4,1014.0
2020-01-15T05:00,4.4,99,3,0.00,0.00,2.8,1020.2,1013.8
2020-01-15T06:00,4.0,99,3,0.00,0.00,2.1,1020.1,1013.7
2020-01-15T07:00,3.1,98,1,0.00,0.00,0.5,1020.0,1013.6
2020-01-15T08:00,3.7,96,0,0.00,0.00,0.4,1019.7,1013.3
2020-01-15T09:00,3.9,95,2,0.00,0.00,0.3,1019.9,1013.5
2020-01-15T10:00,4.3,95,3,0.00,0.00,1.2,1020.2,1013.8
2020-01-15T11:00,4.7,96,51,0.10,0.00,1.7,1020.7,1014.3
2020-01-15T12:00,5.8,94,3,0.00,0.00,2.9,1022.0,1015.6
2020-01-15T13:00,5.4,91,3,0.00,0.00,2.6,1022.3,1015.9
2020-01-15T14:00,5.8,82,3,0.00,0.00,1.8,1022.8,1016.4
2020-01-15T15:00,6.2,78,0,0.00,0.00,2.5,1023.2,1016.8
2020-01-15T16:00,7.5,68,0,0.00,0.00,3.6,1022.8,1016.5
2020-01-15T17:00,8.0,60,1,0.00,0.00,3.7,1022.3,1016.0
2020-01-15T18:00,8.5,55,0,0.00,0.00,4.1,1021.6,1015.3
2020-01-15T19:00,9.0,51,0,0.00,0.00,4.7,1021.2,1014.9
2020-01-15T20:00,9.2,51,0,0.00,0.00,5.3,1020.5,1014.2
2020-01-15T21:00,8.4,62,0,0.00,0.00,5.8,1019.9,1013.6
2020-01-15T22:00,7.9,59,0,0.00,0.00,5.2,1019.9,1013.6
2020-01-15T23:00,5.2,72,0,0.00,0.00,2.1,1020.1,1013.7
2020-01-16T00:00,3.3,85,0,0.00,0.00,0.2,1020.4,1014.0
2020-01-16T01:00,2.8,87,0,0.00,0.00,-0.7,1020.2,1013.8
2020-01-16T02:00,4.5,79,0,0.00,0.00,1.9,1019.7,1013.3
2020-01-16T03:00,2.8,88,2,0.00,0.00,-0.4,1019.0,1012.6
2020-01-16T04:00,4.4,93,2,0.00,0.00,1.7,1018.0,1011.6
2020-01-16T05:00,5.6,89,51,0.20,0.00,1.9,1016.4,1010.1
2020-01-16T06:00,5.6,88,3,0.00,0.00,1.8,1014.9,1008.6
2020-01-16T07:00,6.0,90,51,0.40,0.00,2.5,1013.8,1007.5
2020-01-16T08:00,5.8,92,51,0.10,0.00,3.1,1012.3,1006.0
2020-01-16T09:00,5.5,95,53,0.50,0.00,3.0,1011.2,1004.9
2020-01-16T10:00,5.7,96,51,0.20,0.00,3.3,1010.3,1004.0
2020-01-16T11:00,6.9,94,2,0.00,0.00,3.2,1009.5,1003.2
2020-01-16T12:00,6.6,94,1,0.00,0.00,2.9,1010.6,1004.3
2020-01-16T13:00,7.3,91,3,0.00,0.00,3.1,1011.0,1004.7
2020-01-16T14:00,8.4,86,51,0.10,0.00,3.7,1012.1,1005.9
2020-01-16T15:00,8.1,66,51,0.10,0.00,1.8,1013.0,1006.7
2020-01-16T16:00,8.5,47,1,0.00,0.00,0.9,1012.9,1006.7
2020-01-16T17:00,8.2,46,0,0.00,0.00,-0.0,1012.8,1006.6
2020-01-16T18:00,8.0,45,1,0.00,0.00,0.3,1012.3,1006.1
2020-01-16T19:00,6.5,50,51,0.10,0.00,-1.3,1012.9,1006.6
2020-01-16T20:00,5.7,50,51,0.10,0.00,-2.2,1013.7,1007.4
2020-01-16T21:00,5.2,46,0,0.00,0.00,-2.1,1014.5,1008.2
2020-01-16T22:00,3.8,47,0,0.00,0.00,-3.5,1016.3,1009.9
2020-01-16T23:00,2.8,51,0,0.00,0.00,-3.9,1017.9,1011.5
2020-01-17T00:00,2.4,51,0,0.00,0.00,-4.0,1020.0,1013.6
2020-01-17T01:00,2.1,48,0,0.00,0.00,-4.6,1020.4,1014.0
2020-01-17T02:00,1.6,49,1,0.00,0.00,-5.2,1020.9,1014.5
2020-01-17T03:00,1.2,54,1,0.00,0.00,-6.0,1021.7,1015.2
2020-01-17T04:00,0.6,56,2,0.00,0.00,-7.4,1022.5,1016.0
2020-01-17T05:00,-0.2,56,3,0.00,0.00,-8.3,1023.4,1016.9
2020-01-17T06:00,-1.1,54,2,0.00,0.00,-9.4,1024.5,1018.0
2020-01-17T07:00,-1.8,52,3,0.00,0.00,-9.8,1025.8,1019.2
2020-01-17T08:00,-2.6,46,1,0.00,0.00,-10.6,1027.4,1020.8
2020-01-17T09:00,-3.5,47,2,0.00,0.00,-11.4,1028.4,1021.8
2020-01-17T10:00,-4.2,47,1,0.00,0.00,-12.2,1029.9,1023.3
2020-01-17T11:00,-4.9,47,0,0.00,0.00,-12.6,1031.8,1025.1
2020-01-17T12:00,-4.9,46,0,0.00,0.00,-12.7,1034.1,1027.4
2020-01-17T13:00,-5.5,47,1,0.00,0.00,-13.0,1035.6,1028.9
2020-01-17T14:00,-5.2,45,0,0.00,0.00,-12.8,1037.1,1030.4
2020-01-17T15:00,-4.6,43,0,0.00,0.00,-12.2,1038.1,1031.4
2020-01-17T16:00,-3.8,39,0,0.00,0.00,-11.6,1038.0,1031.3
2020-01-17T17:00,-2.9,36,0,0.00,0.00,-10.6,1037.5,1030.8
2020-01-17T18:00,-2.1,34,0,0.00,0.00,-9.6,1036.9,1030.3
2020-01-17T19:00,-1.6,32,0,0.00,0.00,-8.7,1036.8,1030.2
2020-01-17T20:00,-1.5,30,0,0.00,0.00,-8.3,1036.9,1030.3
2020-01-17T21:00,-2.0,30,0,0.00,0.00,-8.7,1037.1,1030.5
2020-01-17T22:00,-3.0,36,0,0.00,0.00,-8.9,1037.5,1030.8
2020-01-17T23:00,-3.7,38,0,0.00,0.00,-9.6,1038.2,1031.5
2020-01-18T00:00,-4.1,43,0,0.00,0.00,-9.9,1039.4,1032.7
2020-01-18T01:00,-4.9,44,0,0.00,0.00,-10.4,1039.3,1032.6
2020-01-18T02:00,-5.2,42,3,0.00,0.00,-11.0,1039.0,1032.3
2020-01-18T03:00,-5.5,40,3,0.00,0.00,-11.2,1039.3,1032.6
2020-01-18T04:00,-6.0,38,3,0.00,0.00,-11.8,1039.5,1032.7
2020-01-18T05:00,-6.3,38,3,0.00,0.00,-11.7,1039.5,1032.7
2020-01-18T06:00,-6.4,38,3,0.00,0.00,-11.5,1039.2,1032.4
2020-01-18T07:00,-6.4,39,3,0.00,0.00,-11.3,1038.6,1031.8
2020-01-18T08:00,-6.3,40,3,0.00,0.00,-11.0,1038.1,1031.3
2020-01-18T09:00,-6.1,42,3,0.00,0.00,-10.9,1037.0,1030.3
2020-01-18T10:00,-5.9,42,3,0.00,0.00,-10.4,1037.1,1030.4
2020-01-18T11:00,-5.8,42,3,0.00,0.00,-10.3,1036.4,1029.7
2020-01-18T12:00,-6.1,41,3,0.00,0.00,-10.2,1036.8,1030.1
2020-01-18T13:00,-6.0,42,3,0.00,0.00,-10.0,1035.9,1029.2
2020-01-18T14:00,-5.5,45,3,0.00,0.00,-10.2,1034.0,1027.3
2020-01-18T15:00,-4.3,44,3,0.00,0.00,-8.9,1033.7,1027.0
2020-01-18T16:00,-2.5,47,3,0.00,0.00,-7.6,1032.5,1025.9
2020-01-18T17:00,-1.6,39,3,0.00,0.00,-7.8,1030.3,1023.7
2020-01-18T18:00,-2.2,45,73,0.00,0.35,-8.1,1028.8,1022.2
2020-01-18T19:00,-3.0,62,73,0.00,0.56,-8.3,1026.9,1020.3
2020-01-18T20:00,-2.5,63,71,0.00,0.14,-7.4,1024.6,1018.0
2020-01-18T21:00,-1.9,75,73,0.00,0.28,-6.2,1023.3,1016.8
2020-01-18T22:00,-1.1,86,73,0.00,0.42,-5.0,1020.5,1014.0
2020-01-18T23:00,0.7,86,73,0.00,0.70,-4.1,1018.1,1011.6
2020-01-19T00:00,0.3,92,75,0.10,2.38,-4.9,1016.9,1010.4
2020-01-19T01:00,0.8,95,73,0.20,0.63,-4.9,1014.5,1008.1
2020-01-19T02:00,1.8,93,51,0.20,0.00,-3.2,1012.6,1006.2
2020-01-19T03:00,2.3,92,51,0.10,0.00,-2.7,1010.5,1004.1
2020-01-19T04:00,2.3,93,3,0.00,0.00,-2.7,1008.9,1002.5
2020-01-19T05:00,2.1,94,3,0.00,0.00,-2.5,1007.6,1001.2
2020-01-19T06:00,2.0,95,3,0.00,0.00,-2.6,1006.4,1000.1
2020-01-19T07:00,2.2,95,3,0.00,0.00,-2.3,1006.0,999.7
2020-01-19T08:00,1.9,96,51,0.40,0.00,-2.0,1005.7,999.4
2020-01-19T09:00,1.9,96,53,0.80,0.00,-1.9,1004.8,998.5
2020-01-19T10:00,1.8,96,51,0.20,0.00,-2.3,1005.1,998.8
2020-01-19T11:00,2.3,89,51,0.10,0.00,-2.5,1005.2,998.9
2020-01-19T12:00,2.4,80,2,0.00,0.00,-3.2,1006.4,1000.1
2020-01-19T13:00,2.9,71,0,0.00,0.00,-3.7,1006.2,999.9
2020-01-19T14:00,3.9,65,0,0.00,0.00,-2.0,1006.4,1000.1
2020-01-19T15:00,5.3,63,0,0.00,0.00,0.3,1007.0,1000.7
2020-01-19T16:00,6.4,54,0,0.00,0.00,0.6,1007.1,1000.8
2020-01-19T17:00,6.9,45,2,0.00,0.00,0.8,1006.7,1000.5
2020-01-19T18:00,5.8,47,3,0.00,0.00,0.3,1006.6,1000.3
2020-01-19T19:00,4.8,46,3,0.00,0.00,-0.9,1007.0,1000.7
2020-01-19T20:00,4.8,38,3,0.00,0.00,-1.5,1007.8,1001.5
2020-01-19T21:00,3.4,41,2,0.00,0.00,-2.5,1009.0,1002.7
2020-01-19T22:00,1.9,46,3,0.00,0.00,-4.1,1010.2,1003.8
2020-01-19T23:00,1.0,49,3,0.00,0.00,-4.8,1011.3,1004.9
2020-01-20T00:00,0.3,54,0,0.00,0.00,-5.3,1013.4,1007.0
2020-01-20T01:00,-0.5,57,0,0.00,0.00,-6.1,1013.7,1007.2
2020-01-20T02:00,-1.3,59,2,0.00,0.00,-6.9,1014.6,1008.1
2020-01-20T03:00,-1.4,61,2,0.00,0.00,-6.9,1015.2,1008.7
2020-01-20T04:00,-1.6,59,2,0.00,0.00,-8.0,1015.9,1009.4
2020-01-20T05:00,-3.1,51,3,0.00,0.00,-10.0,1017.0,1010.5
2020-01-20T06:00,-3.5,49,3,0.00,0.00,-10.4,1017.2,1010.7
2020-01-20T07:00,-4.5,49,0,0.00,0.00,-11.8,1017.7,1011.1
2020-01-20T08:00,-5.6,51,0,0.00,0.00,-12.9,1018.3,1011.7
2020-01-20T09:00,-6.5,51,0,0.00,0.00,-13.7,1019.3,1012.7
2020-01-20T10:00,-7.1,53,0,0.00,0.00,-13.8,1020.6,1013.9
2020-01-20T11:00,-7.3,54,0,0.00,0.00,-13.8,1021.7,1015.0
2020-01-20T12:00,-6.5,55,0,0.00,0.00,-12.8,1023.0,1016.3
2020-01-20T13:00,-6.4,55,0,0.00,0.00,-12.8,1024.3,1017.6
2020-01-20T14:00,-5.8,54,0,0.00,0.00,-12.7,1025.0,1018.3
2020-01-20T15:00,-4.9,51,0,0.00,0.00,-11.7,1025.8,1019.2
2020-01-20T16:00,-3.6,45,0,0.00,0.00,-10.4,1026.2,1019.6
2020-01-20T17:00,-2.4,38,0,0.00,0.00,-9.4,1025.7,1019.1
2020-01-20T18:00,-1.6,33,0,0.00,0.00,-8.6,1025.5,1018.9
2020-01-20T19:00,-1.2,31,0,0.00,0.00,-7.9,1025.5,1019.0
2020-01-20T20:00,-1.0,29,0,0.00,0.00,-7.6,1025.7,1019.2
2020-01-20T21:00,-1.4,30,0,0.00,0.00,-7.6,1026.1,1019.5
2020-01-20T22:00,-2.9,40,0,0.00,0.00,-8.3,1027.1,1020.5
2020-01-20T23:00,-3.6,41,0,0.00,0.00,-9.3,1027.7,1021.1
2020-01-21T00:00,-3.8,41,0,0.00,0.00,-9.2,1028.2,1021.6
2020-01-21T01:00,-4.2,43,0,0.00,0.00,-9.5,1028.7,1022.1
2020-01-21T02:00,-4.5,45,0,0.00,0.00,-9.8,1028.9,1022.3
2020-01-21T03:00,-4.9,50,0,0.00,0.00,-10.3,1029.3,1022.6
2020-01-21T04:00,-5.3,50,0,0.00,0.00,-11.1,1029.6,1022.9
2020-01-21T05:00,-5.9,49,0,0.00,0.00,-12.0,1029.3,1022.6
2020-01-21T06:00,-6.2,53,0,0.00,0.00,-12.2,1029.3,1022.6
2020-01-21T07:00,-6.3,57,0,0.00,0.00,-11.9,1029.7,1023.0
2020-01-21T08:00,-6.4,61,0,0.00,0.00,-11.4,1029.7,1023.0
2020-01-21T09:00,-6.4,64,0,0.00,0.00,-11.0,1029.8,1023.1
2020-01-21T10:00,-6.4,66,0,0.00,0.00,-10.6,1030.2,1023.5
2020-01-21T11:00,-6.8,69,0,0.00,0.00,-10.9,1030.6,1023.9
2020-01-21T12:00,-6.2,63,0,0.00,0.00,-10.1,1031.2,1024.5
2020-01-21T13:00,-5.7,61,0,0.00,0.00,-10.1,1031.7,1025.0
2020-01-21T14:00,-4.6,54,0,0.00,0.00,-9.1,1032.1,1025.4
2020-01-21T15:00,-3.3,47,0,0.00,0.00,-8.0,1032.4,1025.8
2020-01-21T16:00,-2.0,40,0,0.00,0.00,-6.7,1032.2,1025.6
2020-01-21T17:00,-0.8,35,1,0.00,0.00,-5.6,1030.9,1024.3
2020-01-21T18:00,0.3,30,1,0.00,0.00,-4.7,1030.1,1023.6
2020-01-21T19:00,1.0,26,2,0.00,0.00,-4.3,1029.4,1022.9
2020-01-21T20:00,0.9,30,2,0.00,0.00,-4.3,1029.2,1022.7
2020-01-21T21:00,0.5,34,1,0.00,0.00,-4.3,1029.2,1022.7
2020-01-21T22:00,-2.7,48,0,0.00,0.00,-7.4,1030.1,1023.5
2020-01-21T23:00,-2.2,42,0,0.00,0.00,-7.3,1030.6,1024.0
2020-01-22T00:00,-2.8,47,1,0.00,0.00,-7.8,1031.4,1024.8
2020-01-22T01:00,-3.2,50,3,0.00,0.00,-7.9,1031.9,1025.3
2020-01-22T02:00,-3.6,56,2,0.00,0.00,-8.0,1031.9,1025.3
2020-01-22T03:00,-3.8,60,1,0.00,0.00,-8.1,1031.9,1025.3
2020-01-22T04:00,-4.1,65,1,0.00,0.00,-8.2,1031.7,1025.0
2020-01-22T05:00,-4.5,70,1,0.00,0.00,-8.5,1031.4,1024.7
2020-01-22T06:00,-5.1,73,0,0.00,0.00,-9.2,1031.1,1024.4
2020-01-22T07:00,-5.3,74,0,0.00,0.00,-9.4,1030.7,1024.0
2020-01-22T08:00,-5.2,72,0,0.00,0.00,-9.3,1030.5,1023.8
2020-01-22T09:00,-5.2,73,0,0.00,0.00,-9.2,1030.4,1023.7
2020-01-22T10:00,-5.4,76,0,0.00,0.00,-9.5,1030.7,1024.0
2020-01-22T11:00,-5.5,78,0,0.00,0.00,-9.5,1031.3,1024.6
2020-01-22T12:00,-4.8,74,0,0.00,0.00,-8.6,1031.8,1025.1
2020-01-22T13:00,-4.4,70,0,0.00,0.00,-8.6,1032.6,1025.9
2020-01-22T14:00,-3.1,59,0,0.00,0.00,-7.2,1032.8,1026.2
2020-01-22T15:00,-1.8,52,0,0.00,0.00,-5.4,1033.0,1026.4
2020-01-22T16:00,-0.6,47,0,0.00,0.00,-4.3,1032.7,1026.1
2020-01-22T17:00,0.5,43,1,0.00,0.00,-3.4,1031.6,1025.1
2020-01-22T18:00,1.4,39,0,0.00,0.00,-2.6,1030.8,1024.3
2020-01-22T19:00,2.2,37,0,0.00,0.00,-1.8,1030.1,1023.6
2020-01-22T20:00,2.8,35,0,0.00,0.00,-1.2,1029.8,1023.3
2020-01-22T21:00,2.1,38,0,0.00,0.00,-1.7,1029.6,1023.1
2020-01-22T22:00,-1.9,63,0,0.00,0.00,-6.1,1029.9,1023.3
2020-01-22T23:00,-2.9,76,0,0.00,0.00,-7.2,1030.0,1023.4
2020-01-23T00:00,-2.2,83,0,0.00,0.00,-6.3,1030.8,1024.2
2020-01-23T01:00,-1.1,77,0,0.00,0.00,-5.2,1031.1,1024.5
2020-01-23T02:00,-1.5,81,0,0.00,0.00,-5.5,1030.8,1024.2
2020-01-23T03:00,-2.8,86,2,0.00,0.00,-6.8,1030.8,1024.2
2020-01-23T04:00,-3.9,89,2,0.00,0.00,-7.9,1031.0,1024.4
2020-01-23T05:00,-4.1,87,3,0.00,0.00,-7.9,1030.4,1023.8
2020-01-23T06:00,-3.6,81,3,0.00,0.00,-7.3,1030.0,1023.4
2020-01-23T07:00,-3.7,82,3,0.00,0.00,-7.6,1029.8,1023.2
2020-01-23T08:00,-4.2,83,1,0.00,0.00,-8.3,1029.1,1022.5
2020-01-23T09:00,-4.5,81,0,0.00,0.00,-8.7,1029.3,1022.7
2020-01-23T10:00,-4.6,80,2,0.00,0.00,-8.9,1029.5,1022.8
2020-01-23T11:00,-4.6,80,3,0.00,0.00,-8.8,1029.3,1022.6
2020-01-23T12:00,-3.7,79,3,0.00,0.00,-7.4,1030.3,1023.7
2020-01-23T13:00,-2.9,75,3,0.00,0.00,-6.8,1030.2,1023.6
2020-01-23T14:00,-0.9,59,3,0.00,0.00,-5.0,1030.4,1023.8
2020-01-23T15:00,1.3,46,3,0.00,0.00,-2.9,1030.8,1024.3
2020-01-23T16:00,3.1,37,3,0.00,0.00,-1.2,1030.6,1024.1
2020-01-23T17:00,4.6,32,3,0.00,0.00,0.3,1029.4,1023.0
2020-01-23T18:00,6.0,27,3,0.00,0.00,1.9,1028.4,1022.0
2020-01-23T19:00,6.8,25,3,0.00,0.00,2.5,1027.4,1021.0
2020-01-23T20:00,6.6,26,3,0.00,0.00,2.3,1026.8,1020.4
2020-01-23T21:00,4.6,37,3,0.00,0.00,0.4,1027.2,1020.8
2020-01-23T22:00,1.5,58,3,0.00,0.00,-2.6,1027.4,1020.9
2020-01-23T23:00,1.2,75,3,0.00,0.00,-2.6,1027.7,1021.2
2020-01-24T00:00,0.6,86,3,0.00,0.00,-3.2,1028.3,1021.8
2020-01-24T01:00,0.3,88,3,0.00,0.00,-3.4,1028.6,1022.1
2020-01-24T02:00,0.1,86,3,0.00,0.00,-3.6,1028.5,1022.0
2020-01-24T03:00,0.2,85,3,0.00,0.00,-3.4,1028.4,1021.9
2020-01-24T04:00,-0.1,81,3,0.00,0.00,-3.5,1028.2,1021.7
2020-01-24T05:00,0.1,73,3,0.00,0.00,-3.3,1028.1,1021.6
2020-01-24T06:00,0.8,66,3,0.00,0.00,-2.4,1027.8,1021.3
2020-01-24T07:00,0.7,66,3,0.00,0.00,-2.5,1027.6,1021.1
2020-01-24T08:00,0.6,68,3,0.00,0.00,-2.7,1027.8,1021.3
2020-01-24T09:00,-0.1,71,0,0.00,0.00,-3.0,1027.3,1020.8
2020-01-24T10:00,-2.8,86,0,0.00,0.00,-6.4,1027.4,1020.8
2020-01-24T11:00,-2.9,86,3,0.00,0.00,-6.7,1027.9,1021.3
2020-01-24T12:00,-2.4,88,3,0.00,0.00,-6.0,1028.6,1022.0
2020-01-24T13:00,-0.8,80,3,0.00,0.00,-4.6,1028.8,1022.2
2020-01-24T14:00,1.4,70,1,0.00,0.00,-2.3,1029.1,1022.6
2020-01-24T15:00,4.1,59,0,0.00,0.00,0.9,1029.4,1023.0
2020-01-24T16:00,6.5,51,0,0.00,0.00,3.0,1029.3,1022.9
2020-01-24T17:00,8.2,48,0,0.00,0.00,4.6,1028.2,1021.9
2020-01-24T18:00,9.2,47,1,0.00,0.00,5.5,1027.4,1021.1
2020-01-24T19:00,9.4,47,3,0.00,0.00,5.3,1026.6,1020.3
2020-01-24T20:00,8.9,48,3,0.00,0.00,4.7,1026.4,1020.1
2020-01-24T21:00,7.4,56,3,0.00,0.00,3.6,1026.5,1020.1
2020-01-24T22:00,4.7,64,3,0.00,0.00,1.1,1026.5,1020.1
2020-01-24T23:00,3.7,65,2,0.00,0.00,-0.0,1026.6,1020.2
2020-01-25T00:00,2.5,74,0,0.00,0.00,-1.4,1026.6,1020.1
2020-01-25T01:00,2.1,73,0,0.00,0.00,-1.8,1026.5,1020.0
2020-01-25T02:00,1.4,73,1,0.00,0.00,-2.7,1026.1,1019.6
2020-01-25T03:00,1.0,71,1,0.00,0.00,-3.2,1025.8,1019.3
2020-01-25T04:00,0.7,72,0,0.00,0.00,-3.5,1025.4,1018.9
2020-01-25T05:00,0.7,86,3,0.00,0.00,-3.4,1025.1,1018.6
2020-01-25T06:00,1.3,95,3,0.00,0.00,-3.5,1024.1,1017.6
2020-01-25T07:00,1.6,94,3,0.00,0.00,-3.2,1023.1,1016.6
2020-01-25T08:00,1.6,94,3,0.00,0.00,-3.3,1022.4,1015.9
2020-01-25T09:00,1.8,94,3,0.00,0.00,-2.8,1021.8,1015.3
2020-01-25T10:00,2.9,92,3,0.00,0.00,-2.2,1020.4,1014.0
2020-01-25T11:00,3.6,92,3,0.00,0.00,-1.2,1020.0,1013.6
2020-01-25T12:00,2.1,93,3,0.00,0.00,-3.2,1019.6,1013.2
2020-01-25T13:00,2.7,91,3,0.00,0.00,-2.6,1019.6,1013.2
2020-01-25T14:00,3.5,92,51,0.30,0.00,-2.2,1018.4,1012.0
2020-01-25T15:00,4.2,96,53,0.90,0.00,-1.7,1016.3,1009.9
2020-01-25T16:00,5.6,96,61,2.00,0.00,-0.4,1014.3,1008.0
2020-01-25T17:00,7.0,96,53,0.90,0.00,1.1,1012.6,1006.3
2020-01-25T18:00,7.7,96,63,3.40,0.00,2.5,1010.9,1004.7
2020-01-25T19:00,8.5,96,63,6.00,0.00,3.2,1009.1,1002.9
2020-01-25T20:00,9.5,95,63,7.00,0.00,4.6,1007.3,1001.1
2020-01-25T21:00,9.5,96,63,4.90,0.00,4.8,1006.8,1000.6
2020-01-25T22:00,8.6,99,51,0.10,0.00,6.2,1006.1,999.9
2020-01-25T23:00,9.0,99,3,0.00,0.00,6.4,1006.7,1000.5
2020-01-26T00:00,6.2,100,2,0.00,0.00,3.8,1008.0,1001.7
2020-01-26T01:00,7.1,98,3,0.00,0.00,4.2,1008.1,1001.9
2020-01-26T02:00,6.4,95,0,0.00,0.00,3.1,1008.1,1001.8
2020-01-26T03:00,5.0,94,0,0.00,0.00,1.5,1008.6,1002.3
2020-01-26T04:00,3.8,95,0,0.00,0.00,0.5,1008.8,1002.5
2020-01-26T05:00,3.0,95,0,0.00,0.00,-0.5,1008.8,1002.5
2020-01-26T06:00,2.5,95,0,0.00,0.00,-1.1,1009.1,1002.7
2020-01-26T07:00,2.2,93,0,0.00,0.00,-1.7,1009.4,1003.0
2020-01-26T08:00,1.7,95,0,0.00,0.00,-2.1,1009.5,1003.1
2020-01-26T09:00,1.3,95,0,0.00,0.00,-2.4,1009.5,1003.1
2020-01-26T10:00,1.0,95,0,0.00,0.00,-2.8,1009.6,1003.2
2020-01-26T11:00,0.6,96,0,0.00,0.00,-3.1,1009.7,1003.3
2020-01-26T12:00,0.8,96,0,0.00,0.00,-2.7,1010.0,1003.6
2020-01-26T13:00,1.7,92,0,0.00,0.00,-2.3,1010.3,1003.9
2020-01-26T14:00,3.3,88,2,0.00,0.00,-0.7,1010.4,1004.1
2020-01-26T15:00,4.4,81,0,0.00,0.00,0.2,1010.3,1004.0
2020-01-26T16:00,6.3,64,2,0.00,0.00,0.9,1009.8,1003.5
2020-01-26T17:00,7.2,55,2,0.00,0.00,1.6,1008.7,1002.5
2020-01-26T18:00,7.7,49,3,0.00,0.00,2.1,1007.8,1001.6
2020-01-26T19:00,7.5,48,3,0.00,0.00,2.0,1007.3,1001.1
2020-01-26T20:00,7.2,50,3,0.00,0.00,2.2,1007.2,1001.0
2020-01-26T21:00,6.7,53,3,0.00,0.00,1.6,1007.2,1001.0
2020-01-26T22:00,5.8,56,2,0.00,0.00,1.2,1007.7,1001.4
2020-01-26T23:00,5.2,56,2,0.00,0.00,0.3,1008.2,1001.9
2020-01-27T00:00,3.2,66,0,0.00,0.00,-1.1,1009.1,1002.8
2020-01-27T01:00,3.3,66,1,0.00,0.00,-1.4,1009.3,1003.0
2020-01-27T02:00,2.8,68,0,0.00,0.00,-1.9,1009.4,1003.1
2020-01-27T03:00,2.1,71,0,0.00,0.00,-2.6,1009.1,1002.7
2020-01-27T04:00,1.6,74,0,0.00,0.00,-3.2,1008.9,1002.5
2020-01-27T05:00,0.9,77,0,0.00,0.00,-3.6,1008.5,1002.1
2020-01-27T06:00,0.4,80,0,0.00,0.00,-4.2,1008.2,1001.8
2020-01-27T07:00,0.1,81,1,0.00,0.00,-4.5,1007.5,1001.1
2020-01-27T08:00,0.1,82,0,0.00,0.00,-4.7,1007.6,1001.2
2020-01-27T09:00,-0.1,83,0,0.00,0.00,-5.0,1006.8,1000.4
2020-01-27T10:00,-0.3,84,0,0.00,0.00,-5.3,1006.6,1000.2
2020-01-27T11:00,-0.6,86,1,0.00,0.00,-5.5,1006.4,1000.0
2020-01-27T12:00,1.3,80,2,0.00,0.00,-3.5,1006.3,999.9
2020-01-27T13:00,1.6,79,2,0.00,0.00,-3.3,1006.4,1000.0
2020-01-27T14:00,2.8,74,1,0.00,0.00,-2.2,1006.5,1000.2
2020-01-27T15:00,4.3,68,0,0.00,0.00,-0.8,1006.4,1000.1
2020-01-27T16:00,6.2,56,3,0.00,0.00,0.5,1006.2,999.9
2020-01-27T17:00,6.5,52,3,0.00,0.00,0.9,1005.5,999.3
2020-01-27T18:00,6.7,50,3,0.00,0.00,1.4,1004.7,998.5
2020-01-27T19:00,6.7,52,3,0.00,0.00,1.8,1003.9,997.7
2020-01-27T20:00,7.1,50,2,0.00,0.00,1.9,1003.8,997.6
2020-01-27T21:00,6.4,54,2,0.00,0.00,1.3,1004.3,998.1
2020-01-27T22:00,5.1,61,3,0.00,0.00,0.8,1004.9,998.6
2020-01-27T23:00,4.2,64,3,0.00,0.00,0.5,1005.7,999.4
2020-01-28T00:00,3.9,56,3,0.00,0.00,0.1,1006.8,1000.5
2020-01-28T01:00,2.8,65,3,0.00,0.00,-0.6,1007.1,1000.8
2020-01-28T02:00,2.9,70,3,0.00,0.00,-0.6,1007.4,1001.1
2020-01-28T03:00,3.5,67,2,0.00,0.00,-0.5,1007.3,1001.0
2020-01-28T04:00,3.0,67,3,0.00,0.00,-1.4,1007.5,1001.2
2020-01-28T05:00,3.0,64,3,0.00,0.00,-1.8,1007.7,1001.4
2020-01-28T06:00,2.4,63,0,0.00,0.00,-2.7,1007.8,1001.5
2020-01-28T07:00,0.8,70,0,0.00,0.00,-4.2,1008.0,1001.6
2020-01-28T08:00,0.3,73,1,0.00,0.00,-5.0,1008.3,1001.9
2020-01-28T09:00,0.4,75,0,0.00,0.00,-4.6,1008.3,1001.9
2020-01-28T10:00,-0.3,80,0,0.00,0.00,-4.7,1008.6,1002.2
2020-01-28T11:00,-0.6,82,1,0.00,0.00,-4.9,1008.8,1002.4
2020-01-28T12:00,1.6,69,3,0.00,0.00,-3.0,1009.1,1002.7
2020-01-28T13:00,2.3,67,3,0.00,0.00,-2.5,1009.9,1003.5
2020-01-28T14:00,3.0,66,3,0.00,0.00,-1.6,1010.2,1003.9
2020-01-28T15:00,4.4,58,3,0.00,0.00,-1.4,1010.5,1004.2
